"name","mz","rt","S20","S30","S39","S49","S59","S69","S78","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S21","S22","S23","S24","S25","S26","S27","S28","S29","S31","S32","S33","S34","S35","S36","S37","S38","S40","S41","S42","S43","S44","S45","S46","S47","S48","S50","S51","S52","S53","S54","S55","S56","S57","S58","S60","S61","S62","S63","S64","S65","S66","S67","S68","S70","S71","S72","S73","S74","S75","S76","S77","S79","S80","S81","S82","S83","S84","S85","S86","S87","S1","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","QC1","QC2","QC3","QC4","QC5","QC6","QC7","QC8","QC9","QC10","QC11","QC12","QC13","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","QC22","QC23"
595,702.53533,75.095,23276.48,24034.41,17587.18,17350.87,18945.82,24057.02,23396.78,17094.31,23928.55,24013.34,16840.43,15822.7,23944.21,19393.14,23846.25,16908.16,16342.63,16693.31,14903.07,16154.24,17019.92,22559.28,15653.03,17454.5,17621.07,18609.11,22379.85,16075.82,22190.47,15969.24,16169.36,16496.28,16535.06,23234.24,16722.15,18588.1,16984.88,16289.12,17571.68,21990.31,17191.36,17456.87,17651.96,16881.26,16042.95,15728.26,17398.87,16887.48,17172.54,38850.73,17881.1,15894.15,18680.62,17473.28,15600.57,16094.72,17174.1,15712.52,17054.32,15170.62,16340.1,14992.75,14920.62,15172.37,17360.61,15539.04,15393.11,16064.75,15876.67,15593.81,16018.82,16227.25,15826.05,15678.32,14436.08,15216.38,16045.81,15492.75,16808.85,15115.83,15266.53,16171.79,15253.81,13662.65,15814.45,14789.9,14149.39,16027.03,14363.9,14116.92,23759.38,14755.04,16147.36,25449.62,16208.28,16684.12,16390.77,14255.07,13535.38,13604.69,13661.84,15082.63,13689.92,14813.12,13533.76,13890.25,15048.95,13636.87,14965.91,14868.55,15220.01,13913.7,16018.38,14088.06,15582.84,15262.38,14038.37,13799.65,14904.26,14676.84,15052.06,13771.84,14816.22,13822.91,13341.94,14380.8,14602.91,13658.95,13800.32,13734.26,15161.57,13680.43,13795.75,13434.86,13417.93,13460.37,14801.16,14464.84,13447.25,14413.07,14786.55,13415.56,14352.24,13084.87,13257.09,14272.23,13128.22,13571.47,13102.45,14747.87,14108.7,12999.96,14397.09,12951.46,18525.23,22891.04,17252.09,16061.42,16010.44,18408.11,17303.88,39381.47,15776.79,15731.97,18521.73,15906.16,14874.42,16120.69,13707.94,14975.85,14056.91,15021.99,13701.74,13498.35,14631.79,14535.23,22490.06
596,176.06683,467.433,33810.65,32773.86,32566.68,32923.42,33224.79,32684.19,31006.55,32057.31,29047.4,26977.37,28813.22,27407.47,26618.08,26441.69,27464.21,26565.27,25951.76,23517.82,25703.52,24435.53,25744.22,24657.78,24850.24,23275.82,24236.47,22707.18,25151.15,23547.91,22648.47,23113.12,22100.85,23345.92,22334.94,21926.52,22046.93,21658.37,21091.78,19489.76,20239.27,21401.78,20969.93,21326.56,20596.04,22919.37,24038.44,23772.54,23346.57,22853.52,24325.75,24142.59,21711.12,22949.83,21002.1,22531.57,23180.43,22264.71,22016.7,23005.82,23377.92,22038.7,22635.43,22432.59,24078.19,25326.58,24579.13,25078.13,23398.85,23717.58,24884.44,24246.39,23528.63,24171.8,25038.47,25518.35,26039.04,24606.51,26127.21,25053.67,25517.06,25263.28,24854.44,26369.49,25017.41,25532.82,22718.61,23575.98,22937.77,19182.92,22043.29,22529.97,22120.31,22976.54,24270.99,23465.54,23037.88,23354.83,22556.53,22501.31,22431.5,21798.52,22568.33,21524.99,21098.02,22370.23,22666.23,23060.94,22542.65,22178.52,21574.61,21512.87,22073.95,20660.93,20093.98,22392.26,22125.46,22132.77,21584.13,22473.36,22467.61,21429.98,22956.05,22118.34,22301.17,22921.28,22728.47,22551.4,23460.21,22893.99,22794.22,22512.33,22758.4,21804.33,22301.18,22682.45,22576.22,23430.33,24142.5,22138.92,22617.79,22716.05,21712.76,23595.31,22617.03,23202.5,22431.98,22066.62,22656.51,22796.84,22377.13,22954.42,19607.6,23021.54,23648.55,23680.8,33828.76,30895.57,26053.12,24977.79,22074,21125.29,20978.78,22666.3,21590.91,22797.65,23243.81,25870.64,25365.17,22356.37,21357.96,21591.6,22263.74,21851.15,25205.08,22739.07,20589.57,21301.81,22775.29
597,366.97503,677.011,144418.3,153679.9,221905.3,153731.9,154377.3,115856.6,151256.3,158044.4,152739.2,110332.2,151638.4,159793.9,103761.9,153944,160807.5,102954.2,150038.8,134561.5,101864.6,145158.7,227716.7,105245.3,104699.8,92731.81,106740.2,95581.13,140881.6,103840.5,97306,105186,98724.35,130583.8,132921.9,102684.2,131220.6,132520.3,92218.5,87896.85,88486.89,129363.2,123493.2,126821.2,82580.43,96613.9,93629.04,128078.4,88677.57,91931.21,87613.14,118875.4,89569.54,99122.22,123519.6,89655.55,87676.71,92156.08,93281.38,114750.9,87368.38,79307.39,88503.8,87665.89,116927,87974.93,125199.2,85533.6,79612.16,113094,110944.8,83283.78,85838.74,88167.21,85443.03,121141.6,125657.2,112296.2,86804.22,110961.9,87965.49,87420.88,121290.3,84943.3,80795.67,79680.35,80767.22,81476.09,121293.2,75989.91,110637.7,78865.75,115906.6,82748.47,116053.3,83550.56,118888.4,80757.32,105969.6,79112.3,81077.16,113829.5,77527.76,82178.59,113198.9,112265.5,104826.9,78644.4,109294.8,81247.08,74717.28,80135.82,107951,78523.92,74701.34,78464.09,111874,78027.65,70332.09,73501.46,71839.62,104861.9,80357.67,105575.1,109785.7,108350.8,76122.65,75386.97,112455.7,80761.67,107346.3,112609.8,112646.8,79433.26,74163.74,72561.71,72757.98,105434,114243.3,114934.4,72212.61,71906.58,70793.54,73010.2,70198.95,78305.63,70828.07,79946.29,69984.75,109291.6,110545.8,78660.91,70799.59,72826.78,74877.46,106611,145230.5,158354.6,102357.7,136421.7,102256.2,169714.4,118958.3,87103.17,97512.12,112873.1,87074.03,91646.88,78799.97,85611.13,81454.94,107232.9,109496.6,71274.69,76564.29,109720.7,74406.67,80910.21,78070.27
598,593.00353,463.7875,34051.36,33340.44,34042.92,33843.8,34679.56,33938.3,32653.89,36402.61,33157.06,34039.35,34057.45,35893.04,34496.5,37270.9,34976.65,34984.76,34906.76,30787.14,34371.09,34101.31,36958.5,37226.29,35413.21,35547.6,35959.36,37627.6,37893.32,36589.63,37354.09,38113.22,37502.77,39797.72,38009.53,38062.04,38933.77,39507.27,36788.62,38847.01,36589.14,39506.61,37474.92,38654.78,36406.02,37089.15,40443.64,39911.83,41557.28,40549.28,41647.02,40503.02,43519.62,43944.12,38066.76,42830.08,42830.1,41186.32,44518.45,41975.52,41199.95,42469.27,42059.84,41098.65,43369.12,44021.76,42845.36,42667.44,40074.24,40857.57,41274.78,40946.03,39957.53,42794.3,44126.28,40924.51,43920.88,42300.89,42678.04,39462.28,42096.1,40863.67,40162.4,40874.85,41485.99,40037.42,37943.3,39289.01,40783.12,35987.99,41780.69,41759.64,42931.07,44711.95,44319.77,43800.78,44562.85,44566.57,43027.38,40442.57,43300.37,41467.95,40240.19,40832.65,41199.2,41694.72,41386.92,41057.6,40974.84,41490.61,41944.27,41384.22,40705.59,41366.63,40953.57,38914.26,40177.28,40185.59,39389.42,40635.23,40459.25,39032.43,40033.75,38494.56,40500.39,41902.66,41804.8,41475.01,45456.94,42111.54,42173.65,41315.91,40752.08,41151.92,40108.86,41317.31,40593.92,40764.01,40359.09,41830.48,41676.62,41454.32,41430.02,41330.89,41265.09,40716.68,41328.79,41566.95,39837.28,40248.55,40892.42,41086.66,40699.07,41234.66,40956.59,40111.09,29232.34,33375.87,34517.52,37583.63,37644.06,36505.01,39466.98,40265.1,42533.43,42500.69,37559.7,40986.3,41259.11,43552.56,42840.44,39031.44,42316.39,39082.67,48499.24,40067.12,37073.34,41840.56,41058.02
599,726.93442,731.3935,1161.254,1100.289,1374.577,890.8905,1433.77,2487.5,2621.041,2883.487,2737.396,3132.838,3445.499,2829.715,1375.404,4473.244,3239.708,2590.256,3908.756,3984.395,3733.989,4150.916,2684.971,3272.68,3025.986,4897.911,4949.474,5766.342,5330.866,4637.093,5422.598,5322.056,2504.321,6746.154,4250.166,6304.28,6601.373,6612.348,6391.199,7497.311,6941.134,6409.172,7347.761,6539.85,7302.005,4058.229,4652.557,5372.063,4974.596,4888.857,6610.996,8042.462,7838.762,7283.68,6838.282,5507.934,6519.254,7297.83,3749.394,7066.111,7302.751,6866.314,6624.074,3648.583,6727.735,5257.555,6249.628,6113.931,5404.303,5649.468,5093.722,4481.775,3599.14,5840.152,6748.615,5488.226,5708.315,6348.763,5128.9,5313.243,5526.29,3047.08,5260.112,5402.912,5188.947,4898.6,5215.095,6230.544,5654.833,6361.811,7048.8,6082.746,6577.151,6944.914,6551.462,6653.721,4299.551,7282.672,6005.311,6612.314,6286.79,6468.375,5709.842,6619.233,6842.379,6669.976,7012.564,7459.772,6009.49,6518.406,6447.236,7622.711,7762.708,3613.424,7004.224,6950.985,6848.52,6847.107,6622.605,3940.974,5951.19,6146.431,5943.828,6735.021,5949.005,4532.43,5879.637,6583.356,6536.904,6108.084,7054.737,6307.961,6206.368,5907.195,6026.435,7332.353,6061.877,7362.534,6715.075,6591.861,6042.443,6358.245,6294.235,5818.389,6238.511,5769.595,5867.495,5943.218,5740.039,5549.67,5357.517,5808.123,6628.832,5501.348,5838.249,5167.519,1154.258,1599.696,3396.371,4312.108,5462.407,6520.248,6266.488,7004.392,6167.632,7188.988,4878.492,4584.135,3183.554,6826.788,6510.784,6541.036,4427.304,6600.417,7054.966,5760.453,6240.94,6225.458,5645.173
600,218.94345,682.964,511125,532699.1,514297.1,535192.4,544318,545244,542439.4,548990.7,539929.5,510761,408170.8,397452.8,468558.7,469520.9,466917.7,468557.2,474165.5,484537.6,473920.3,469237.4,478001.8,457232.2,443539.3,483063.2,490806.7,479902,472255.9,460207.4,537326.9,508891.5,520540.5,545649.1,497606.6,570345.6,517228.3,539842.9,486459.2,473926.8,528924.7,560079.6,511765.4,524896.3,543005.5,565796.8,575941.3,591954.6,559461.7,563978.7,506306,577266.8,579792.2,517572.6,545191.9,580203.1,519675.7,583674.2,596478.3,584010.1,555336.3,548836.6,605637.8,557386.9,525417.1,520336.1,618835.9,572047.7,540462,528891.4,412737.3,534365.9,562437,623982.8,600586.4,603151.7,532173.9,551122.7,523497.2,532332.8,568189.5,569937.3,625498.7,579819.6,540456.4,606163.1,517275.5,543319.7,542575.8,522146.9,566946.4,547434,572459.7,587477,596573.1,582839.5,509428.1,618435.8,548227.5,557046.2,561485.4,542259.9,518101.8,511639.2,552172.6,466755.8,529524.5,605099.2,587744.7,581606.3,616156.7,615402,578095.2,525179.3,566292.1,591634.1,589017.6,440867.7,564248.1,564733.1,519783.2,582850.8,527835.3,605255.1,634495.7,587811.5,606314.4,552984.7,595006.9,569614.9,584721.2,600589.3,605784.9,587888.4,605189.7,538549.1,564054.1,606003,559671.7,615782.1,587971.6,564636.1,600937.4,629370.2,608327.8,554314.5,626719,608874.6,634120.1,627672,544898.2,571699.9,591074.3,622296.8,564114,591127.9,342013.9,549355.6,453289.6,472716.3,451774.9,538058.7,504680,547912.3,599234.9,607262.4,585508.8,548379.4,570449.6,637076.6,571266.4,559486.9,547093.4,572523.3,582666.9,532818.7,573201.9,574289.2,509974.9
601,225.12331,628.1005,857.6916,1524.367,1361.688,2225.812,1194.858,1640.178,2074.508,2348.665,1982.305,3381.68,3742.625,4258.564,4127.568,8022.241,33891.5,7760.222,6176.538,29963.47,32259.17,32011.97,34645.37,33710.98,38091.02,36117.48,35148.81,30798.8,32339.41,32473.23,32599.4,34056.59,37473.48,40038.58,36989.89,35603.63,41151.41,35382.96,34706.04,35744.12,34512.61,36525.35,37738.78,37291.34,38942.39,35354.15,36484.07,37672.55,39953.62,36453.62,36928.14,37034,40050.09,39764.26,35151.49,36452.9,40146.86,40424.25,38040.55,39198.98,40293.72,39176.05,39777.66,44916.87,40230.39,37626.99,43067.84,38119.63,37468.62,39115.21,38535.82,36666.49,38700.8,39635.69,38687.01,40204.3,35484.45,39759.17,35241.07,34415.93,37979.63,39169.46,35481.04,37308.7,40728.35,36571.19,36513.6,38528.02,40391.01,35852.71,40757.16,44417.05,41458.1,46109.4,49318.31,48704.53,47583.26,45735.77,38789.32,39677.04,42783.53,40625.97,40994.35,42603.99,39131.58,43205.37,41099.18,41593.53,38237.99,39783.29,40477.46,41137.2,39911.16,39660.75,39858.98,40433.87,42995.1,41285.09,41267.83,39223.77,39542.34,35715.43,41593.55,35587.09,37370.89,40231.78,36229.98,37235.5,41318.01,38890.3,39680.82,39718.43,37950.65,39911.99,39398.57,41376.14,39675.45,39474.89,39387.96,40004.45,45895.21,36697.22,38871.92,39605.33,36948.82,37657.81,37673.64,37772.46,39165.41,38896.98,37880.97,38769.75,39388.68,38916.61,40355.13,37868.38,1000.555,3897.002,4899.102,34468.09,33945.67,33498.7,38194.4,39059.16,36118.02,40148.14,35851.79,34054.43,36941.44,43216.51,42484.54,39922.12,41259.22,37107.91,38675.61,38124.21,34851.91,39360.4,36236.38
602,410.28907,260.17,5670.075,5843.287,6033.92,5521.108,5440.801,5590.187,4925.975,4821.045,4859.455,4642.886,4558.4,4464.71,4444.052,4606.458,4288.626,4291.485,4695.367,4554.302,4499.518,4112.734,4352.772,4054.991,4019.355,3791.394,4233.86,4033.375,3687.268,3596.12,3394.238,3413.568,3443.966,3624.645,3368.362,3756.6,3384.69,3434.725,3589.424,3280.774,3149.072,3115.822,3384.026,3264.961,3150.84,3790.215,4879.849,4958.236,4770.92,4578.741,4801.653,4411.256,4733.479,4115.868,4747.352,4403.676,4567.606,4459.084,4396.056,4400.557,4202.101,4459.52,4400.664,4395.182,4241.3,4347.942,4272.004,4369.775,4208.76,4371.999,4277.803,4641.753,4680.554,4372.676,4769.577,4711.613,5415.787,4858.775,4834.435,4855.656,5291.63,5221.293,5077.826,5117.723,5259.822,5096.01,4546.543,4329.848,4467.015,4208.201,4184.722,3908.52,4411.685,4388.62,4154.818,4597.125,5000.259,4491.651,4197.912,4061.583,3912.908,4084.227,4191.333,3823.487,4075.225,4174.829,3945.656,3820.922,3459.153,3595.008,3848.728,3578.505,3958.487,3918.09,3472.18,3994.641,3989.576,4272.269,4345.11,4147.406,4062.13,4280.031,4070.275,3864.7,4046.086,3459.153,3468.43,3477.839,3520.77,3907.464,3903.944,3770.527,4137.66,4593.326,3963.758,3876,4123.129,3985.894,3952.5,3897.138,3947.135,3890.856,3696.845,3512.531,3576.348,3590.6,3698.184,3803.206,3826.925,3871.82,3819.406,3753.12,2172.97,3750.219,3729.024,3603.165,6445.238,4880.025,4479.836,4182.675,3394.65,3806.598,3307.08,4532,5184.849,4524.905,5471.151,4977.898,5007.395,3986.044,4091.475,4082.557,3824.312,3873.113,3424.447,3926.454,3998.995,3696.585,3652.055
603,716.5505,74.158,8208.358,7926.828,8080.534,8011.493,7893.136,7308.507,8081.608,7846.02,7911.312,7336.689,7763.575,7928.914,8603.781,8140.84,8044.862,7824.48,7050.403,7976.273,7557.547,7494.425,7577.707,8051.34,7336.193,12471.37,7256.163,7332.21,7370.387,7528.38,7506.05,7627.946,7685.457,7644.665,7842.903,18004.51,7557.072,7969.546,8034.142,7602.578,7512.12,7522.572,7246.754,8009.387,7458.348,7221.682,7407.208,7351.656,7302.095,7439.015,6215.42,7363.066,7745.666,7412.521,7253.254,7584.72,7356.819,7458.359,7495.928,7335.103,7278.824,7196.092,7095.12,7133.905,7162.645,7559.741,7268.83,7196.495,7583.146,6938.315,7055.093,6650.363,7341.003,7320.436,7402.591,7258.576,7374.443,7219.733,7025.118,10843.18,7163.727,7294.793,7160.906,7080.618,6773.227,6862.082,7017.594,6338.714,6525.68,6916.685,6674.192,6801.36,6141.753,7055.635,7059.688,7388.16,6505.597,7090.846,6492.561,6675.94,6562.159,6559.836,6357.425,6741.827,6435.315,6624.34,6326.864,6612.428,7114.173,6735.612,6702.157,6670.874,6366.501,6340.856,6960.619,6540.545,6562.92,6098.743,6615.754,6598.025,6541.19,6028.365,6626.897,6448.527,6889.768,6313.365,6296.47,6376.844,6322.782,6402.292,6634.823,6561.555,6061.278,6356.587,6595.257,6574.386,6463.82,6476.32,6342.17,6452.704,6570.915,6376.302,6349.53,6325.49,6183.058,6259.762,6328.08,5682.736,6073.65,6454.629,6464.933,6306.092,6651.588,6809.753,10668.55,6165.762,8359.41,7685.457,7055.1,6754.108,7822.432,8663.764,7207.568,7305.486,7378.659,7048.325,7728.88,6913.455,6792.372,6813.758,6494.558,7015.94,6516.781,10942.01,6215.385,6497.483,6954.24,6305.185,5801.585
604,816.92474,699.687,5830.697,4543.635,4837.517,6010.844,6253.859,6764.533,6690.52,6940.268,7583.11,7715.316,6334.293,7962.268,8134.016,7751.469,8528.265,7982.117,6468.169,8393.875,8456.926,3336.218,8782.665,8900.268,8745.759,9520.114,9483.057,7090.557,9231.984,9449.018,9829.627,9641.054,10460.34,10007.5,10028.49,10503.2,6646.929,11144.63,10488.93,10493.31,10905.31,10705.81,10901.45,20300.5,11212.29,10321.45,11162.81,11185.25,10622.38,11335.64,11754.58,11372.6,11817.51,12066.04,11614.86,11779.79,12276.14,12055.35,12252.12,11846.5,12397.39,11858.16,11959.18,12320.4,11896.4,12081.25,12262.18,12049.9,12053.08,11868.13,11906.37,11089.41,12244.46,12565.85,12754.56,12624.9,12547.66,12227.51,19027.87,11253.5,11994.12,11986.1,11855.01,11772.45,11877.21,11938.45,11363.39,12071.93,12846.45,7401.249,12731.78,13146.28,14670.4,13978,10725.19,9702.023,15697.74,12842.54,8548.219,13952.8,15188.27,13923.91,9925.369,23591.27,23833.23,9695.216,8026.237,7330.396,9570.712,9356.014,14332.57,14258.43,15471.45,4852.873,12322.94,23814.69,23708.2,16017.65,24369.6,13514.86,23936.18,15794.31,14178.27,23518.98,23460.19,24607.77,23426.61,23807.13,24429.74,24301.9,16421.39,14822.03,15787.24,14627.91,7199.347,24512.96,9605.432,9553.583,25780.85,10147.78,5873.217,17487.87,25437.66,7994.801,26055.79,8406.142,10579.41,13998.91,9402.902,10250.07,10518.03,25860.87,13750.1,24857.96,25464.41,6713.649,6034.038,6633.402,7005.643,8272.281,9555.718,10948.47,4819.903,11953.19,11906.39,12561.77,11992.7,11112.72,6688.447,23686.06,23336.34,14102.39,9004.135,10500.91,14256.63,14777.19,10028.73,15722.26,14713.95
605,374.25216,361.4315,8999.641,10065.03,10438.33,9892.379,9685.644,9703.257,9334.815,9691.573,9142.037,9058.847,9347.281,8662.679,8722.004,1524.458,8536.009,8835.712,9011.65,9119.255,8554.631,8128.337,8727.971,8842.788,8481.938,8348.591,8879.646,1824.716,7900.809,8360.249,9357.856,5558.419,8259.95,9290.357,8463.279,8433.494,8662.976,9796.623,9810.685,2542.246,7675.643,9264.041,5185.262,8877.458,9374.477,8934.176,10073.65,10217.3,10483.67,10368.46,6471.597,10161.51,1998.248,9802.837,10206.42,10168.51,10323.73,10468.45,11683.03,7132.924,9810.099,10059.09,9954.783,9839.292,5869.177,5569.567,9896.637,9611.936,9636.706,9710.803,9791.086,6433.966,6953.919,11216.85,10452.83,10686.73,10776.13,10794.33,10245.32,10519.69,11013.04,10469.97,10911.15,10108.41,10355,10088.77,9869.109,10233.96,6702.95,2423.234,9879.129,6301.78,5999.261,10644.38,10388.13,10171.27,9911.068,6346.45,10158.01,5932.792,9963.734,9545.119,9881.567,9618.562,5440.001,5355.624,5251.138,9363.601,4943.28,9134.232,8586.344,5034.988,9825.81,9837.81,3642.367,5175.879,8894.945,5066.462,9232.274,5419.696,9221.214,9032.723,5311.494,9182.434,4648.96,4618.317,8950.299,9087.362,4751.736,5108.273,4896.996,5009.323,5218.471,5121.938,4877.714,5093.962,4955.309,4847.987,4687.999,9825.776,10003.79,6080.231,4469.61,4604.939,4656.58,4408.368,4588.542,4930.474,4857.918,4831.493,9911.413,6325.263,4496.96,4651.113,4575.909,4544.851,4504.209,9060.692,8838.653,8583.441,8835.427,9683.191,9787.243,9670.526,10476.26,1970.9,11665.27,10109.94,10801.76,5621.526,10039.21,9663.126,4418.382,9149.585,4779.257,5299.861,4873.934,4803.925,4730.551
